area,bedrooms,bathrooms,floors,age,location_score,distance_to_city,price
2377,4,2,2,10,5,13,7245594.223801768
2640,2,1,2,28,3,12,7529673.948661235
585,5,1,2,20,1,21,1283077.8366703396
3615,1,3,2,4,1,13,10757929.052216435
636,4,2,1,7,2,27,1519058.2233078345
2968,1,1,1,25,5,10,8605214.56625708
2621,4,2,2,20,3,21,7511515.677784512
2136,4,1,2,8,7,1,7006682.364170436
3727,5,1,1,16,2,9,11118875.575796766
3826,3,1,2,4,2,3,11664306.135978557
2718,2,3,1,18,3,17,7813350.064536709
2251,2,3,2,18,1,21,6171953.000365636
2717,2,3,1,1,2,10,8262471.7380138915
2287,3,2,2,18,5,19,6611487.484208121
1371,1,3,1,22,3,6,3977986.343381254
2869,2,3,1,14,6,7,8720705.047649262
3003,1,2,2,7,2,11,8976662.863416988
1443,3,2,2,27,8,16,4223309.914476837
2126,3,2,2,23,4,4,6419147.720420843
3337,5,2,2,26,3,4,10014220.827340534
3160,2,3,2,7,5,18,9483980.401332786
3726,5,3,1,0,8,18,11647406.551814822
3436,2,2,2,13,9,7,10795467.159844384
848,3,3,2,10,1,11,2467068.452894125
2176,3,1,2,6,4,5,6809361.348287788
1696,4,3,2,17,6,21,4993043.8617325025
509,4,1,1,26,6,28,985338.512621627
3287,3,2,2,14,9,18,10133817.150551073
3836,3,2,2,9,1,7,11588221.206344204
1961,1,3,2,3,5,2,6427820.264353715
3818,1,2,2,20,1,29,10671529.80839105
1166,5,3,1,27,6,28,3022835.9399601375
3093,4,3,1,0,9,5,10117530.39553055
2022,4,3,1,13,4,5,6261127.54818328
2676,3,3,1,19,9,19,8127747.045231753
1100,3,1,1,19,3,2,3292097.514820894
3152,5,1,2,24,7,19,9329782.982081648
826,4,2,1,8,5,27,2273373.6307999208
1479,1,1,1,12,1,5,4225168.274495826
2951,2,2,2,28,7,12,8758349.710389659
1128,5,2,1,26,8,13,3475664.9808621886
2129,2,3,1,25,6,22,5951733.700829117
3930,1,3,1,16,1,20,11265468.752016924
3265,1,3,1,23,9,7,9986469.826927142
3588,2,3,2,19,7,2,11046140.00307739
773,5,3,1,3,6,22,2456802.699571575
1184,2,3,1,4,4,14,3586028.3375561144
615,5,1,1,17,3,25,1455874.56807371
1360,5,2,1,16,4,26,3814043.032966348
2503,3,2,1,20,1,5,7165697.742344169
1192,4,3,2,6,9,20,3896322.266413198
3662,4,1,1,9,2,25,10655880.96946902
1605,1,3,1,8,2,22,4410661.223789149
2871,3,1,2,27,3,12,8295606.35368297
3508,4,1,2,27,1,4,10268049.123981433
2661,5,2,1,12,3,17,7893645.815474214
2292,5,2,2,17,4,16,6860907.746658828
3629,2,1,1,11,9,25,10840652.564034203
653,2,2,1,7,5,10,2076827.2241604116
2400,5,1,1,22,6,3,7453708.109168255
1927,5,1,1,17,1,22,5260795.662886411
1789,2,1,2,4,3,1,5795877.310215243
814,4,2,2,6,7,6,2994229.978622301
1564,1,3,2,14,7,3,5073415.825004818
604,2,2,2,2,1,19,1653224.832146411
2424,4,3,1,17,9,27,7277473.80377004
2413,4,2,1,5,1,7,7392816.825612585
1716,4,2,1,25,7,27,4821779.886004632
1924,3,3,2,28,2,9,5442240.459930086
3849,3,1,1,5,9,22,11786744.162513219
2901,4,3,1,26,9,12,8748850.671626855
3563,5,1,1,19,9,14,10941487.175742995
2272,3,1,2,0,4,1,7365971.400544193
2460,2,2,2,20,6,25,7057135.7369633
3280,3,2,2,16,2,13,9669446.504981242
2103,5,2,2,10,3,21,6229123.480606702
1208,1,2,1,29,6,2,3547204.5452407557
3827,3,2,1,26,1,3,11193800.099833226
1150,4,3,1,23,7,11,3570064.735003448
3371,4,3,1,1,2,5,10349967.13558668
1446,4,3,2,24,8,28,4015164.100406745
1160,1,3,1,8,5,2,3770814.818699552
2646,5,2,1,18,7,14,8047690.269226498
3135,2,3,2,5,8,28,9450010.968518652
2829,5,3,1,24,3,13,8377013.915769352
2950,1,1,1,6,6,14,8897711.005345507
1632,4,2,2,3,9,28,5129428.499908634
1199,5,3,2,2,4,3,4101012.286980046
2746,2,3,1,1,7,8,8716062.882163595
3874,4,3,1,9,1,13,11552574.37860987
2538,2,2,1,9,7,22,7555261.414895655
2874,3,3,1,16,9,12,8882019.623779226
2701,2,1,1,26,8,18,7759602.012984657
1051,4,2,2,15,4,18,2985395.824671441
904,3,1,1,25,3,17,2273907.8255600906
961,4,2,1,26,7,7,2956612.5603099624
2679,4,3,1,0,1,22,7891620.787538417
3338,3,2,1,11,8,13,10241882.0766704
1373,2,2,1,19,1,13,3669290.320038122
583,1,2,1,19,7,6,1918958.8285193015
1922,1,1,1,24,6,21,5278908.66793299
3301,1,2,1,9,8,19,9921517.094062356
3175,1,3,1,0,6,24,9586232.604382189
3680,5,2,2,15,5,19,11003557.436573297
720,1,2,2,10,9,21,2240006.7467171587
3100,3,3,1,3,4,24,9208950.67944691
1891,1,3,1,2,7,28,5656179.053723701
3718,4,1,1,24,6,16,10970592.18127336
611,1,3,1,12,6,3,2083375.2751465938
1114,2,3,1,20,5,14,3178136.867999193
2081,3,3,1,14,2,21,5779709.154997753
3471,3,2,2,24,4,27,9782306.605272543
974,5,1,1,9,1,6,2998769.616016956
3383,4,3,2,5,9,17,10625501.738045307
2413,3,3,2,10,9,16,7608836.270958782
770,2,3,2,24,8,2,2631520.3593712496
2968,1,2,2,0,4,23,8840210.361684682
2420,3,2,2,28,5,9,7120530.491574722
3254,2,1,2,19,1,13,9387637.454482606
1890,1,1,2,3,4,14,5722989.221044801
3851,5,2,2,29,4,26,11018767.625289332
3854,3,3,2,25,5,20,11190267.7372348
539,3,3,1,9,2,21,1296195.2596305094
2482,2,1,1,21,2,12,7009749.37514557
2736,4,3,2,25,2,20,7813106.016251239
3735,5,2,2,14,8,11,11668484.410329487
1493,4,1,2,28,2,19,3849756.174696141
2512,3,2,1,0,6,10,7954989.914100358
3083,4,2,1,25,2,18,8699088.98974488
3575,1,3,2,20,8,3,10991491.746287826
789,5,2,2,14,1,16,2197470.110093038
2980,4,2,2,2,2,18,8856580.658814348
3018,1,3,2,0,5,14,9297590.920589589
3752,2,2,2,5,6,24,11212876.635631848
3819,4,3,2,18,9,17,11721848.721004575
3175,5,2,1,3,6,5,10119646.411029287
778,1,3,1,11,8,17,2503815.5446982835
3424,4,3,1,24,7,21,10088906.129198737
1080,2,1,2,1,1,14,3197677.0258420217
1362,4,2,2,16,2,3,4181924.216884207
753,1,2,1,25,4,25,1567700.3693162783
680,4,1,1,5,1,15,1965791.0261366274
1180,5,3,2,11,8,12,4004012.64376725
1324,3,3,1,14,4,17,3835652.9126016786
1199,1,1,1,16,7,26,3202181.75429018
3113,1,1,1,0,7,17,9525899.166520668
1849,1,3,1,13,8,24,5292979.990251558
1880,1,3,2,22,9,19,5553216.60970524
2173,4,1,2,1,9,27,6780604.2245476525
3227,5,2,2,3,7,7,10318698.836838098
2938,2,3,2,19,9,26,8673129.935077228
2138,5,1,1,1,5,5,6967438.491120339
2457,1,2,1,21,4,2,7409383.345062086
3656,4,2,1,25,3,16,10558005.002544504
3888,4,2,2,13,6,13,11882264.91586723
711,1,2,2,17,9,11,2337039.1923344485
2038,4,1,2,27,4,7,6015227.915811416
883,1,3,2,7,2,23,2394469.3233306757
2214,5,2,1,19,3,3,6793526.050415203
841,3,2,2,0,3,6,2935842.374179407
2338,4,1,1,15,2,5,6978770.638139949
2487,1,2,1,6,9,1,8091581.166338359
1343,1,1,1,5,4,1,4250092.696486783
3609,4,1,2,27,3,18,10326641.042637995
2034,2,3,2,29,6,23,5647127.293086357
919,1,2,1,21,8,3,2937268.7162120533
3298,4,3,1,26,8,25,9650650.994775577
3740,1,1,2,18,6,19,10942237.471803008
2488,2,2,2,9,5,10,7631312.555126199
2432,3,1,2,22,7,20,7139560.371422553
3914,2,1,2,5,3,11,11816650.502223328
2349,5,1,1,25,2,8,6827918.313896445
805,4,2,1,9,8,20,2661282.6208531577
3249,2,1,1,24,9,23,9399215.646069026
1368,3,1,1,18,6,11,4107498.479099373
3084,1,2,1,2,4,5,9555889.592790257
1635,4,3,1,19,6,22,4622441.309997257
1934,2,1,2,2,7,24,5948408.797826245
705,3,3,1,19,8,4,2459958.517862889
3756,2,3,2,5,3,13,11289167.321313193
3953,5,3,2,16,6,6,12267379.802517898
995,4,3,1,17,6,29,2631308.7751134117
3950,1,3,2,9,7,26,11797491.162631385
3618,3,3,1,5,4,2,11265021.323040621
2409,2,2,1,27,6,25,6752911.517834882
3051,4,2,2,12,2,28,8754593.517217567
1545,2,3,2,5,8,25,4746104.864544586
712,4,2,2,11,3,28,1731972.551567399
809,5,2,2,13,9,26,2623914.8564819447
3208,2,3,2,16,8,26,9408187.415510241
2491,5,3,2,21,6,6,7726046.198770179
3300,3,1,2,29,2,22,9213378.455676463
771,5,2,2,26,8,10,2419689.8031562343
2322,4,3,2,27,6,23,6579937.194345873
3485,3,2,1,24,1,4,10185889.098826157
3773,2,2,1,7,6,16,11412865.018931072
2579,2,2,2,25,5,23,7157645.051956181
942,4,1,2,4,6,10,3282624.6570150033
2709,1,3,2,28,1,1,7824403.978577575
3314,1,2,1,3,4,13,10022377.405267473
753,2,3,1,5,7,14,2491670.5913926335
1020,4,2,2,10,5,23,2955848.4638945754
1476,1,3,2,29,6,12,4203129.104639137
509,5,3,2,27,2,13,1229861.479705395
3273,2,3,2,4,8,1,10577693.935700297
3052,5,2,1,28,4,27,8587160.41488203
3332,4,1,1,21,6,14,9858068.534182042
2083,5,3,2,13,3,8,6428498.436273484
2983,1,1,2,29,9,26,8500699.696292432
1634,1,3,1,9,8,22,4931797.665689698
652,3,1,1,10,6,14,2030014.4130272751
2158,2,3,2,2,9,1,7311623.556337739
3464,4,1,2,22,9,27,10314386.660859402
3416,2,3,1,7,2,28,9718969.322919609
3673,5,3,1,20,9,17,11181518.855704177
3300,4,1,1,4,8,16,10133104.863986662
2356,4,3,2,27,2,12,6711095.098271019
1714,1,2,1,19,9,29,4761677.99309137
2252,5,3,2,25,5,29,6398367.694227792
3110,1,3,1,20,9,20,9223664.505369069
1604,1,2,1,27,3,23,4036775.231186549
3036,3,2,1,9,4,5,9365390.306083359
1394,1,2,2,26,1,21,3343422.2240936067
1611,2,1,2,7,5,24,4691438.331574032
3765,4,2,1,20,7,18,11271745.616579907
603,1,1,2,8,7,4,2277415.883753561
3667,2,2,1,28,6,20,10588372.2745614
3994,5,1,2,27,6,11,11855015.57779724
2414,4,2,1,28,8,8,7398950.340252663
3769,5,2,1,14,9,22,11615875.350547647
3572,2,3,2,0,4,26,10614561.317953873
1506,5,2,1,22,4,9,4483050.010425905
906,5,3,2,4,8,26,2943575.05711323
1901,5,2,1,14,5,25,5416257.291535136
666,1,2,2,3,9,20,2276349.2282651803
1008,1,3,1,18,6,10,2986549.8015182656
2161,1,3,1,27,9,7,6594676.236809686
2860,4,1,2,9,4,19,8533204.142173579
3989,2,3,1,22,1,22,11371952.345559655
1262,1,1,2,27,4,29,2940902.73543599
1180,5,2,1,1,9,1,4412886.921045169
3024,5,3,1,4,7,5,9751212.898438867
2620,5,3,1,17,6,6,8165098.952569298
1664,5,2,1,22,2,12,4835567.395389613
1081,3,2,2,5,4,28,3054617.3159330143
761,4,2,2,28,1,12,1826382.5132095884
1863,2,2,2,9,3,21,5385058.64777331
1831,2,3,1,14,2,14,5288757.861231481
2792,1,2,2,22,4,7,8183937.841550226
2038,3,2,2,27,4,28,5466528.012348076
3908,2,3,1,8,9,20,12034968.948662391
1060,4,1,2,12,7,21,3140687.169189879
1599,5,3,1,17,3,20,4509410.4850342935
2403,1,1,1,24,7,14,6978859.789124096
674,4,2,2,6,8,16,2427811.81327503
2656,2,3,2,1,7,9,8499313.77739359
2730,3,2,2,15,8,2,8700409.966481414
691,1,3,2,25,9,17,1988054.1384907402
564,2,1,1,1,1,4,1827654.5451027951
3510,1,3,2,3,6,14,10830770.19094154
1997,2,2,1,1,4,14,6186488.232557664
3671,5,3,2,16,1,28,10537203.010631507
2067,3,2,1,5,2,15,6176703.079276457
3411,5,3,2,9,4,28,10057365.119459204
1651,2,1,2,13,1,12,4803849.911667047
2437,4,3,1,26,6,13,7143970.363980104
868,5,3,2,14,1,22,2276732.5572708673
1350,4,3,2,20,9,10,4437848.879977282
542,2,3,2,11,3,16,1489718.4889462683
2407,3,1,2,18,1,29,6521707.167544025
3990,4,2,1,10,6,29,11757169.692379864
3035,2,3,1,0,6,15,9444531.068067318
577,4,3,2,24,7,8,1917318.25302643
3373,5,3,1,7,7,4,10729972.096640179
2324,2,1,2,21,4,1,6991721.007716438
1793,5,2,1,5,5,14,5643493.7850016765
1173,1,2,1,11,3,9,3404462.717766043
1200,2,3,1,19,6,19,3252194.4221800365
1258,4,3,2,15,7,6,4090142.9395722123
2423,1,2,1,28,9,16,7064456.517067134
3275,5,3,1,17,9,26,9827883.405782731
3886,5,3,2,11,5,24,11670769.203845484
3472,4,3,1,19,4,11,10388694.077562219
1401,1,1,2,29,7,21,3754820.000306394
3436,3,1,1,1,3,27,10006249.90564187
1492,4,2,2,28,4,23,4103932.519245553
1691,5,1,1,6,9,11,5628876.907887445
2886,2,1,2,8,5,14,8755168.507170655
2740,1,2,1,28,7,11,8026307.226426557
1976,3,1,1,17,2,26,5327433.899236237
2830,2,2,2,8,9,14,8778925.973515416
3907,1,3,1,24,5,25,11165611.757128047
889,4,2,1,7,5,1,3157028.909498131
1499,4,2,2,0,4,11,4847819.189171715
1024,1,2,2,4,8,24,3196779.9069287432
3811,3,3,1,15,4,18,11163746.567610985
2355,1,3,2,13,2,17,6716513.701589951
2006,2,3,1,25,5,4,5894648.500676918
1158,2,2,2,12,3,22,3120864.4390130085
3263,4,2,2,28,4,14,9553909.02718307
1390,1,2,2,10,3,8,4219493.30502284
1981,4,2,2,19,7,15,6007032.958280836
3660,3,2,1,22,6,16,10820415.66022107
3666,2,2,2,12,2,1,11094747.058705019
951,5,2,1,26,8,1,3220252.2327508796
2975,5,1,1,14,5,10,9120593.636912301
3722,1,3,1,29,6,2,11221715.067656066
2037,1,1,1,23,8,25,5741949.103542776
3947,5,3,1,29,7,12,11827670.954930471
3593,1,2,2,25,3,4,10666645.479524693
1382,2,1,2,26,2,23,3430332.5629580566
812,3,2,1,15,3,19,2107657.9248008714
1339,3,1,1,12,8,27,3875250.76949087
3066,4,1,2,7,4,1,9601735.38055088
3777,2,2,1,17,8,1,11763080.225356132
874,1,1,2,18,4,9,2492787.578630996
950,1,1,1,28,7,20,2410805.8414638974
3562,4,3,2,25,6,13,10622055.427067524
1094,4,2,2,14,1,11,3235951.470122709
3750,1,2,1,9,8,19,11298143.05391854
1733,1,1,2,22,6,21,4871703.978541198
999,2,2,1,3,2,17,2801937.941313247
963,4,3,2,5,5,3,3460878.1004815632
3695,2,3,2,7,2,20,10823794.584326075
612,1,2,1,23,7,13,1718275.6709066743
1535,5,2,2,6,6,28,4554850.91705446
3697,5,3,2,28,7,22,10832123.870768813
2878,1,2,1,11,6,25,8311133.824859305
2424,4,1,2,17,1,19,6758284.90792014
3854,5,2,1,17,3,20,11245938.702085434
639,4,1,1,18,2,21,1482372.7593581623
1924,5,3,2,3,1,24,5564121.157330519
3449,4,2,1,0,1,9,10459774.295731403
3668,5,3,2,4,4,19,11165457.90554083
1016,4,2,2,29,1,19,2307623.3825870864
3116,2,1,1,6,2,23,8996964.443902258
2447,4,2,2,27,1,25,6582586.700215766
3393,2,3,2,25,6,1,10365449.329590555
3640,2,1,2,10,4,17,10779935.8120073
2665,1,2,1,20,8,14,7941174.42545873
1387,2,3,1,29,5,12,3906619.6780752535
3630,3,3,2,22,5,2,11068626.483079985
3604,2,2,1,20,8,22,10652599.946574556
1841,4,3,2,10,6,3,6088098.001960157
549,2,1,2,9,6,28,1337361.9755485826
518,4,2,1,23,3,24,969186.4973058737
1225,4,1,1,6,6,5,4078507.960021452
2744,3,3,1,15,7,3,8609675.889662042
1973,2,3,2,29,2,14,5407280.378028647
3106,2,3,1,0,3,24,9113504.300116915
951,5,1,2,26,6,24,2472599.9107542895
2836,5,3,2,0,9,18,9090349.826299723
1664,1,2,2,11,9,5,5512267.580803308
1607,4,2,1,15,8,3,5280023.520470164
2938,3,3,1,4,8,23,9003724.072936213
714,5,2,1,13,9,2,2797073.273834657
2049,2,1,2,17,9,9,6416448.998234735
2762,1,1,2,8,9,18,8432736.395130912
3974,3,3,1,1,5,27,11735023.06990996
627,2,2,1,11,6,2,2198865.1765804337
2345,2,2,1,24,5,22,6566250.84913856
1259,4,3,1,9,1,19,3525263.2947439947
2951,4,1,1,1,4,3,9342775.259399334
3600,5,3,1,14,1,26,10246279.665255545
2315,5,2,1,3,1,18,6873598.576952963
2885,2,2,1,18,3,14,8327446.429920714
3378,2,3,1,21,7,13,10070602.00511716
3261,5,1,2,3,1,16,9779111.55180017
860,5,1,1,24,7,21,2424591.9377127322
1068,2,3,1,8,1,28,2701352.248153905
1915,3,2,2,12,9,11,6177676.464309861
2765,2,1,2,9,5,21,8144793.509973854
2097,3,3,2,13,6,23,6122495.59408731
2192,3,2,2,24,9,24,6478079.9821146745
701,2,1,2,2,3,24,1894370.5805883524
2564,1,1,2,2,3,12,7675812.146079419
2869,5,3,2,19,5,3,8932697.079756904
1017,4,2,1,15,7,6,3317810.6659840276
1848,2,1,1,8,3,16,5431596.724783829
1935,3,3,1,13,4,12,5785140.478160675
1841,2,1,2,21,2,21,4872865.3757415945
1180,5,2,1,15,9,20,3784482.994049994
2488,3,1,2,8,9,26,7477978.417055707
3653,4,2,1,23,2,6,10787676.887677817
1991,4,1,2,22,5,20,5699670.750402091
924,4,1,1,28,1,14,2136667.3618792966
2468,1,3,1,4,8,24,7443842.031824774
2212,3,1,1,12,6,9,6716491.379119272
3775,3,2,1,14,2,17,10988406.375153529
3566,1,3,1,24,2,12,10144601.196835773
2934,3,2,1,3,5,1,9361551.068651149
1277,1,2,1,13,7,20,3679580.317319324
2645,2,3,2,19,9,22,7844595.9750707485
3916,5,2,2,23,9,8,12118317.170824341
2326,4,1,1,19,6,28,6500194.932096547
707,1,3,1,6,2,12,1984008.632033143
2037,1,1,1,3,6,16,6227277.241062195
2159,1,1,1,26,1,1,6051795.401585492
3133,2,2,2,16,2,3,9369924.523576058
2713,1,2,2,25,3,12,7697174.15938708
521,5,1,1,8,5,4,1868702.563979982
653,5,3,1,3,1,10,2040750.3971360764
2462,4,1,1,2,5,2,7880753.825769808
3866,2,1,1,18,5,29,11044837.672429169
718,5,2,2,8,4,9,2507712.888146922
1168,3,2,2,7,3,3,3787838.01790533
2018,3,1,2,25,7,20,5809305.710301049
2777,3,1,2,6,7,20,8498651.874289734
2567,1,2,1,6,1,1,7797126.8091469845
3100,1,1,2,3,7,5,9731418.208402848
1449,3,2,1,18,3,5,4293004.858993668
2695,4,1,2,11,3,2,8363290.817976459
3679,4,3,2,19,6,15,11096655.823842296
902,1,3,1,5,6,1,3191165.810541229
1095,3,1,2,11,4,21,3048684.641772254
2914,4,2,1,28,5,5,8788167.239551084
1937,1,1,1,29,3,7,5345858.92319649
3880,3,1,1,19,3,11,11409535.39915097
3349,2,2,1,3,9,26,10237322.655781232
3465,3,1,1,1,5,10,10701067.204476498
1657,3,2,2,14,1,2,4997925.31274565
2242,5,1,2,29,9,29,6425610.5514814565
1806,5,2,1,22,6,28,5015844.501499931
572,2,1,1,5,9,14,2061332.1601073763
980,2,3,1,17,7,24,2756921.508753882
3923,3,2,1,20,7,21,11630884.498943532
1059,4,3,2,21,5,5,3431784.1962117716
3897,2,2,1,4,7,16,11863991.42510491
1244,3,2,2,3,4,25,3682889.5035347147
1966,1,2,2,10,6,2,6288134.9283067975
599,5,2,1,10,2,10,1891082.468281551
1582,4,1,2,8,3,27,4364352.955112262
3055,3,1,1,2,2,18,8997399.89541178
2805,1,2,1,10,2,5,8391534.220459703
912,5,1,2,1,7,17,3176291.3906652955
1588,1,2,1,8,5,11,4807538.408441697
3142,3,2,1,23,6,5,9492403.800936176
1677,2,3,2,24,3,21,4452904.3515011715
2508,5,2,2,9,5,24,7458952.927242094
2813,1,2,2,10,5,6,8609873.372251792
1320,2,1,1,2,4,27,3676178.3067162377
3650,4,2,2,16,4,22,10654991.177246638
3886,3,2,2,10,8,16,12004068.572363313
1161,3,3,2,16,6,5,3829035.4299290706
3494,5,1,2,18,2,21,10130266.989736203
1059,1,1,1,3,2,24,2834310.89425939
3464,4,3,2,1,2,16,10510930.381428244
3438,5,2,2,23,6,17,10350746.462996012
1771,5,3,1,13,1,9,5237745.54072203
2313,1,1,2,28,3,22,6084847.264292415
3415,4,3,2,14,1,25,9735733.49297857
1109,1,1,1,27,4,2,3043330.370974978
2961,3,3,1,2,1,19,8656433.896919085
524,2,2,1,28,9,17,1386489.9170218245
2528,3,2,1,29,6,5,7541862.1680949535
783,3,1,1,19,8,2,2752419.435094501
1972,5,3,2,21,2,11,5864515.968971323
3428,3,1,2,25,6,1,10453771.688173
800,4,2,2,12,4,9,2494029.518104335
1591,3,1,2,21,7,27,4402642.965655523
1530,4,2,1,12,8,25,4570320.998716017
1316,1,1,1,17,6,6,3976636.9000865254
3708,5,3,1,21,1,11,10811711.670736888
3735,4,2,2,19,8,27,11114204.351647837
582,3,1,1,20,1,8,1358864.513410909
2420,5,2,1,6,9,13,7768457.404701639
3991,5,3,2,22,2,27,11424787.275093071
3644,4,2,1,15,6,12,11060593.362128472
3808,4,3,1,15,8,9,11768688.629062776
2593,2,2,2,21,5,15,7589322.55081553
1117,2,3,2,25,2,5,3082794.066190941
3475,5,2,1,5,5,15,10644980.863316307
2809,2,3,2,5,1,2,8552082.800891124
675,3,1,1,3,8,15,2326011.4638824435
1689,1,1,2,2,8,20,5295780.890645468
3204,5,2,2,0,2,3,10055458.213644039
1341,1,3,2,2,6,10,4363657.7610492315
869,2,1,2,18,8,7,2817415.6367389364
2318,4,2,1,8,8,10,7370331.871011439
2601,5,1,1,13,7,26,7704101.287650593
1189,2,3,1,18,3,10,3508919.527789051
3990,3,2,2,23,4,8,11809290.317129817
2279,5,3,1,23,1,13,6453006.578530868
1864,5,3,2,18,9,21,5709796.890880877
3698,4,3,1,25,2,2,10902721.698701883
1932,5,1,2,25,7,12,5839929.119930075
866,4,2,2,27,8,9,2722034.014424853
3842,2,3,2,12,4,1,11779349.655528782
1143,3,1,1,21,1,21,2806496.9866077746
2926,3,3,1,15,5,12,8785201.346820518
572,5,1,1,27,6,12,1607423.1483615218
3462,5,2,1,7,7,3,11019098.580523815
1771,2,2,2,23,1,24,4544856.254875641
1359,4,2,2,25,4,8,4081910.8350558113
542,3,2,2,15,5,13,1621057.2148807885
2924,4,3,2,25,5,28,8324516.318487438
1564,2,1,1,8,7,28,4488299.802026001
2717,3,2,1,8,4,17,8094653.637856518
2759,3,3,2,23,7,20,8170534.120289804
2016,1,2,1,22,8,28,5602435.828416392
2586,2,2,2,25,2,10,7385306.762691073
868,2,2,2,2,1,15,2511417.205172251
3304,1,1,2,6,1,24,9392466.520379156
650,4,1,1,19,1,25,1309674.4345228144
1634,1,1,2,17,9,9,5202424.973588228
2003,2,2,1,29,4,18,5416266.118258127
1959,4,3,2,23,9,25,5759940.433134884
1570,3,3,1,1,7,8,5207892.880279564
1523,1,3,1,0,7,27,4654406.49246008
2098,4,2,2,11,2,14,6234178.1210951125
3284,4,1,2,15,2,11,9662625.551422082
2540,4,3,1,11,5,13,7680213.905189569
1889,1,2,1,20,1,16,5118506.127884706
568,3,2,1,9,7,14,2030597.748630669
2846,4,3,2,28,7,9,8609931.333908632
1443,1,3,2,8,8,9,4649999.741090951
1301,2,2,1,20,7,19,3635982.5616877065
2843,1,3,1,26,8,5,8606101.613018781
2750,1,2,1,17,3,15,7824971.281866191
560,1,3,2,25,3,29,872309.5693810623
1445,4,1,2,3,8,11,4895788.189030354
3510,1,2,1,7,9,19,10708262.041819114
1837,2,1,1,22,4,6,5393044.654809402
1684,4,3,2,20,8,10,5344577.23976071
830,2,2,2,3,1,16,2376379.3410893874
2051,5,3,1,29,2,29,5355349.7749343915
837,1,2,1,15,9,5,2871040.6344480594
2129,4,3,1,20,2,18,6072080.9304034915
1827,4,1,2,22,2,19,5055644.280817293
2026,1,1,1,20,8,23,5719945.139105086
2173,3,3,1,7,5,10,6718747.962361372
1861,3,1,1,6,5,10,5719236.91175607
2073,2,1,2,22,6,12,6098912.976593196
3186,1,3,2,24,8,21,9168509.224161685
774,1,2,2,23,8,3,2566509.0372607503
1687,5,3,1,12,9,4,5683668.404024468
2866,3,2,2,27,3,22,7918715.793368781
3136,3,1,2,7,9,24,9665532.474866625
3051,1,1,2,21,3,12,8766959.632381136
2934,2,1,2,6,1,7,8700640.727774328
2493,1,1,2,23,5,12,7200182.005720754
1369,2,1,1,28,7,3,4210660.095426904
3380,3,2,1,4,3,18,9902664.902013216
1514,5,2,1,25,9,19,4596716.779071616
2411,4,2,1,17,1,5,7049428.173027582
1102,3,3,1,29,6,14,3099427.466416496
2299,2,1,2,22,6,23,6455990.925768779
1190,1,1,2,25,8,8,3591488.105056579
993,3,1,1,18,3,22,2473789.519926335
989,5,3,2,9,5,15,3197640.695691261
3268,2,3,1,10,5,16,9812622.690523528
3644,1,3,1,7,8,29,10832054.63303186
3056,4,1,2,5,7,18,9381397.188162157
889,2,2,1,10,3,11,2615454.5581634655
794,1,3,2,15,7,2,2788317.25438323
1892,4,3,1,29,8,10,5724079.3316774005
3343,1,2,2,3,5,11,10242351.429117251
3412,4,3,2,1,5,5,10754326.161586395
2217,4,2,2,12,1,27,6160233.338661389
3096,4,1,2,6,8,21,9480897.112582404
1148,1,2,2,16,6,17,3298551.74099848
2373,4,2,2,22,6,1,7413257.170446899
1067,2,1,1,12,5,25,2865841.8427140526
3758,5,3,1,9,5,14,11453224.526221344
3400,5,1,2,12,3,15,10237802.461232455
3317,4,3,2,9,3,7,10127641.002278585
944,5,3,1,6,2,8,2952247.7833517347
862,5,2,1,9,9,28,2622482.6663872665
2670,4,1,1,28,8,16,7828833.671025274
1711,4,2,1,15,3,13,5018153.132306706
1241,2,1,1,2,5,5,4167917.404574378
2541,3,1,2,3,5,3,8116939.524357959
1179,1,2,1,27,8,13,3368631.968820855
2967,4,3,1,3,6,19,9080706.98710192
3823,4,3,1,3,7,12,11986937.094164329
2142,5,1,2,15,5,19,6305719.004488216
2072,2,3,1,8,1,17,5851262.939758581
1858,5,2,1,5,8,11,6064289.614568352
2639,4,2,2,9,4,27,7654642.909328162
562,4,2,2,24,5,3,1849693.7751743838
3059,5,1,1,27,1,29,8341738.032991767
1662,4,1,2,3,3,2,5421756.8234859565
3756,3,3,1,22,2,24,10535932.94955041
1728,1,2,1,28,2,26,4263898.270122435
3319,1,2,2,11,1,14,9648809.642486729
3785,1,1,1,9,6,26,11084660.70854626
755,3,1,2,11,8,22,2238515.5227201506
634,4,1,2,27,3,21,1335291.5945168799
1374,5,2,2,24,1,17,3653910.84875163
1321,2,2,2,25,2,2,3837180.6508035306
2635,4,3,1,18,3,18,7635793.923372212
3535,3,2,1,28,6,23,10104875.263789313
3778,3,3,1,18,3,15,10996790.257605247
3700,1,3,2,21,9,12,11161311.082861068
1322,4,2,1,23,1,16,3503833.205514421
3574,1,3,2,0,7,16,10920155.713896474
